building_name,address,city,state,zipcode,unit_name,unit_id,price_raw,beds,baths,sqft,available_move_in_date,total_available_units,listing_url,scrape_date,scrape_timestamp
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Napa Valley,326,"price$2,107",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.419838
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Willamette Valley,525,"price$2,084",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.419949
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Willamette Valley,125,"price$2,139",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420046
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,225,"price$2,092",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420137
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,325,"price$2,097",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420229
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Provence,425,"price$2,102",2,2,1194,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420320
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Cape Town,121,"price$2,102",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420413
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,210,"price$2,102",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420508
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,322,"price$2,107",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420603
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Santorini,122,"price$2,147",2,2,1164,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420698
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,213,"price$2,123",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420795
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,205,"price$2,123",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420887
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Piedmont,305,"price$2,128",2,2,1212,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.420978
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,229,"price$2,298",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421074
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,329,"price$2,324",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421170
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sicily,429,"price$2,329",2,2,1253,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421264
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sonoma,336,"price$2,363",2,2,1266,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421359
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Sonoma,436,"price$2,368",2,2,1266,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421451
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,101,"price$2,568",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421546
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Champagne,201,"price$2,573",2,2,1461,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421639
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,237,"price$2,671",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421784
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,337,"price$2,676",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421887
The Meridian,"425 SW 11th St,",Des Moines,IA,50309,Tuscany,537,"price$2,686",2,2,1396,availibilityNow,3,https://www.apartments.com/the-meridian-des-moines-ia/c4kx9dg/,2025-05-07,2025-05-07T12:40:32.421984
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,1-303,"price$1,020",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072072
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,6-309,"price$1,030",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072181
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Capital City 2 - M5,7-209,"price$1,075",0,1,453,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072330
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Metropolitan,2-303,"price$1,030",0,1,467,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072473
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A6,9-101,"price$1,495",1,1,829,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072582
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A1,8-105,"price$1,110",1,1,550,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072687
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A3,9-103,"price$1,335",1,1,707,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072808
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A2,8-103,"price$1,335",1,1,707,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.072918
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A4,9-102,"price$1,425",1,1,784,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.073015
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A5,8-102,"price$1,425",1,1,785,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.073109
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A7,8-101,"price$1,495",1,1,831,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.073373
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A8,9-104,"price$1,535",1,1,887,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.073636
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- A9,9-108,"price$1,585",1,1,960,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.073854
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Riverwalk - A1,4-302,"price$1,250",1,1,632,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074039
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Ingersoll - A4,3-305,"price$1,270",1,1,758,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074213
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Keo - A2,2-305,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074388
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Keo - A2,4-311,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074571
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Riverwalk 3 - A11,5-302,"price$1,300",1,1,650,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074700
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Skyline - A3,4-310,"price$1,300",1,1,694,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074804
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Ingersoll HCA - A5,3-205,"price$1,330",1,1,758,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.074898
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Cherry - A13,5-406,"price$1,450",1,1,805,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075008
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C3,8-107,"price$1,925",2,2,1261,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075104
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C1,9-107,"price$1,725",2,2,1039,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075198
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C2,9-105,"price$1,865",2,2,1175,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075299
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C4,8-108,"price$1,945",2,2,1281,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075395
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- C5,8-106,"price$2,425",2,2,1475,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075489
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Locust - C5,6-306,"price$1,645",2,2,1053,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075581
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Terrace Hill - C1,3-212,"price$1,675",2,2,1161,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075678
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Polk 2 - C11,5-209,"price$1,725",2,2,1125,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075775
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Murphy - C4,1-302,"price$1,750",2,2,1102,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075871
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D1,8-110,"price$2,105",3,2,1261,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.075966
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D2,8-109,"price$2,350",3,2,1435,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.076060
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D3,9-106,"price$2,450",3,2,1509,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.076154
Cityville,"550 SW 9th St,",Des Moines,IA,50309,Artisan- D4,8-104,"price$2,575",3,2,1704,availibilityJun 1,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.076248
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,5-205,"price$2,250",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.076341
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,8-305,"price$2,250",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.076434
Cityville,"550 SW 9th St,",Des Moines,IA,50309,MLK - D1,9-205,"price$2,300",3,3,1425,availibilitySoon,3,https://www.apartments.com/cityville-des-moines-ia/r4nym93/,2025-05-07,2025-05-07T12:40:41.076532
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S6 - Gypsum With Alcove,1-421,"price$1,069",0,1,551,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154403
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S6 - Gypsum With Alcove,1-321,"price$1,069",0,1,551,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154510
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S6 - Gypsum With Alcove,1-129,"price$1,069",0,1,544,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154606
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S2 - Quartz,1-405,"price$1,212",0,1,457,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154701
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S3 - Slate,1-213,"price$1,016",0,1,467,availibilityJun 7,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154797
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S3 - Slate,1-338,"price$1,016",0,1,477,availibilityJul 7,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154896
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,S5 - Cinder,1-205,price$933,0,1,515,availibilityJun 16,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.154995
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A6 With Den - Ivory,1-119,"price$1,148",1,1,798,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155095
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A6 With Den - Ivory,1-312,"price$1,323",1,1,787,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155190
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A6 With Den - Ivory,1-320,"price$1,323",1,1,806,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155285
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-431,"price$1,171",1,1,666,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155379
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-308,"price$1,208",1,1,666,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155474
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A2 - Jade,1-108,"price$1,208",1,1,670,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155592
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-316,"price$1,232",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155691
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-301,"price$1,356",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155786
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,A4 - Steel,1-218,"price$1,384",1,1,752,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155881
Rowat Lofts,"601 E Vine St,",Des Moines,IA,50309,B1 - Gold,1-442,"price$1,373",2,2,984,availibilityNow,5,https://www.apartments.com/rowat-lofts-des-moines-ia/xc9bysq/,2025-05-07,2025-05-07T12:40:51.155975
